HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category	Approve	Reject
2P1HSTLB3L0FYAWH6QAENREWNW5UI2	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:34 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:34 GMT 2012			2R9RRLFQ0ONNII402WF9IGRCIH9RI5	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 12:25:42 GMT 2012	Tue Apr 03 12:25:48 GMT 2012	Sun Apr 08 05:25:48 PDT 2012				6	0% (0/0)	0% (0/0)	0% (0/0)	323	England	42	The devastating military expedition he launched across the Rhineland and Palatinate&#44and the series of largely fruitless wars with Spain&#44Holland &#44	England	&#44 and Sweden did not endear him to the European people .	ORG	Category1		
2P1HSTLB3L0FYAWH6QAENREWNW5UI2	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:34 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:34 GMT 2012			2UHFE4EGDHDMPW870OEZ06HFAHNKAE	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:28:28 GMT 2012	Tue Apr 03 13:28:49 GMT 2012	Sun Apr 08 06:28:49 PDT 2012				21	0% (0/0)	0% (0/0)	0% (0/0)	323	England	42	The devastating military expedition he launched across the Rhineland and Palatinate&#44and the series of largely fruitless wars with Spain&#44Holland &#44	England	&#44 and Sweden did not endear him to the European people .	ORG	Category1		
2SIHFL42J1LYSZY6KMD0MGFLQ4GN2T	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2CFJQ2172Z99D8TA203VIBU2EVPZRQ	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:31:42 GMT 2012	Tue Apr 03 13:31:57 GMT 2012	Sun Apr 08 06:31:57 PDT 2012				15	0% (0/0)	0% (0/0)	0% (0/0)	324	America	43	The members of the National Audubon Society make up only a small fraction- less than one percent of	America	's population .	DOT	Category3		
2SIHFL42J1LYSZY6KMD0MGFLQ4GN2T	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2IBIA0RYNJ92AA7LIK2MNTUI98483S	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:37:52 GMT 2012	Tue Apr 03 13:38:04 GMT 2012	Sun Apr 08 06:38:04 PDT 2012				12	0% (0/0)	0% (0/0)	0% (0/0)	324	America	43	The members of the National Audubon Society make up only a small fraction- less than one percent of	America	's population .	DOT	Category1		
2SIHFL42J1LYSZY6KMD0MGFLQ4GN2T	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2UQEPLSP75KL9XJIL31HUEQWU3HSYT	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:43:43 GMT 2012	Tue Apr 03 14:43:53 GMT 2012	Sun Apr 08 07:43:53 PDT 2012				10	0% (0/0)	0% (0/0)	0% (0/0)	324	America	43	The members of the National Audubon Society make up only a small fraction- less than one percent of	America	's population .	DOT	Category1		
2JV5NQYN5F3QNA34BDDNGWYCD0UC83	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			27VV0FK0COK265OLP4BKDLRXHZRPIH	A1C0X3AM7X75R9	Submitted	Tue Apr 03 12:54:29 GMT 2012	Tue Apr 03 12:54:45 GMT 2012	Sun Apr 08 05:54:45 PDT 2012				16	0% (0/0)	0% (0/0)	0% (0/0)	325	Boston	43	Other cities with branches of al Khifa included Atlanta &#44	Boston	&#44 Chicago&#44Pittsburgh&#44and Tucson .	DOT	Category1		
2JV5NQYN5F3QNA34BDDNGWYCD0UC83	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2AT1K274J79KDNT0Q2V6YXFDOGCGEC	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 14:16:24 GMT 2012	Tue Apr 03 14:16:35 GMT 2012	Sun Apr 08 07:16:35 PDT 2012				11	0% (0/0)	0% (0/0)	0% (0/0)	325	Boston	43	Other cities with branches of al Khifa included Atlanta &#44	Boston	&#44 Chicago&#44Pittsburgh&#44and Tucson .	DOT	Category1		
2JV5NQYN5F3QNA34BDDNGWYCD0UC83	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2QHGSNTL0XULE7ASTYUMQDX6Q1C0MG	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 13:54:16 GMT 2012	Tue Apr 03 13:54:25 GMT 2012	Sun Apr 08 06:54:25 PDT 2012				9	0% (0/0)	0% (0/0)	0% (0/0)	325	Boston	43	Other cities with branches of al Khifa included Atlanta &#44	Boston	&#44 Chicago&#44Pittsburgh&#44and Tucson .	DOT	Category1		
26QJVCNHMVHV736ZJGB2B4J8IB520X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2432YU98JHST82QKIU2JDIOCUQQCO2	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:13:06 GMT 2012	Tue Apr 03 14:13:17 GMT 2012	Sun Apr 08 07:13:17 PDT 2012				11	0% (0/0)	0% (0/0)	0% (0/0)	326	England	43	In	England	&#44 they think people are important&#44or not&#44based on their birth .	DOT	Category1		
26QJVCNHMVHV736ZJGB2B4J8IB520X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2U4J011K274JU07PELS8R46V8RKBDY	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 14:11:05 GMT 2012	Tue Apr 03 14:11:14 GMT 2012	Sun Apr 08 07:11:14 PDT 2012				9	0% (0/0)	0% (0/0)	0% (0/0)	326	England	43	In	England	&#44 they think people are important&#44or not&#44based on their birth .	DOT	Category1		
26QJVCNHMVHV736ZJGB2B4J8IB520X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2WGFXRDS4IC11P0MFY6M51A3T6UYVL	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:18:48 GMT 2012	Tue Apr 03 13:18:56 GMT 2012	Sun Apr 08 06:18:56 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	326	England	43	In	England	&#44 they think people are important&#44or not&#44based on their birth .	DOT	Category1		
29HVXX2Q45UU7HBXY29W5NS9X7F9RV	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			22LMOFXRDS4IZS1XV2OJJM12LEMTWB	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 13:58:15 GMT 2012	Tue Apr 03 14:01:49 GMT 2012	Sun Apr 08 07:01:49 PDT 2012				214	0% (0/0)	0% (0/0)	0% (0/0)	327	Afghanistan	43	For a review of ISAF 's role&#44see NATO report&#44&#34 NATO in	Afghanistan	&#44 &#34 updated July 9&#442004 ( online at www . nato . int / issues / Afghanistan ) .	LOC	Categpory2		
29HVXX2Q45UU7HBXY29W5NS9X7F9RV	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			25IVJ8EBDPGF8XIB7BQ9VNDXT0CF00	A1C0X3AM7X75R9	Submitted	Tue Apr 03 15:09:18 GMT 2012	Tue Apr 03 15:09:26 GMT 2012	Sun Apr 08 08:09:26 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	327	Afghanistan	43	For a review of ISAF 's role&#44see NATO report&#44&#34 NATO in	Afghanistan	&#44 &#34 updated July 9&#442004 ( online at www . nato . int / issues / Afghanistan ) .	LOC	Category1		
29HVXX2Q45UU7HBXY29W5NS9X7F9RV	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2VSXULRGNTBJQD9CFK6PBN63VS7S6A	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:13:36 GMT 2012	Tue Apr 03 13:13:45 GMT 2012	Sun Apr 08 06:13:45 PDT 2012				9	0% (0/0)	0% (0/0)	0% (0/0)	327	Afghanistan	43	For a review of ISAF 's role&#44see NATO report&#44&#34 NATO in	Afghanistan	&#44 &#34 updated July 9&#442004 ( online at www . nato . int / issues / Afghanistan ) .	LOC	Category1		
236FXRDS4IC11P0MFY6M51A3RMCYV1	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			28L3DHJHP4BD0B33GNIS19X4REY3WR	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 12:58:23 GMT 2012	Tue Apr 03 12:58:37 GMT 2012	Sun Apr 08 05:58:37 PDT 2012				14	0% (0/0)	0% (0/0)	0% (0/0)	328	Canada	43	Completing the financial picture north of the Dominion Center is First Canadian Place &#44	Canada	s tallest office building .	LOC	Category1		
236FXRDS4IC11P0MFY6M51A3RMCYV1	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2RNKCJ011K27RAU825N658N5H5MB9W	AZQZ31OWH88HI	Submitted	Tue Apr 03 12:39:25 GMT 2012	Tue Apr 03 12:39:37 GMT 2012	Sun Apr 08 05:39:37 PDT 2012				12	0% (0/0)	0% (0/0)	0% (0/0)	328	Canada	43	Completing the financial picture north of the Dominion Center is First Canadian Place &#44	Canada	s tallest office building .	LOC	Category1		
236FXRDS4IC11P0MFY6M51A3RMCYV1	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2RTQ6SVQ8H889HH53KFBZCI229B5OU	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 14:49:33 GMT 2012	Tue Apr 03 14:49:52 GMT 2012	Sun Apr 08 07:49:52 PDT 2012				19	0% (0/0)	0% (0/0)	0% (0/0)	328	Canada	43	Completing the financial picture north of the Dominion Center is First Canadian Place &#44	Canada	s tallest office building .	LOC	Category1		
2BUF806UFBNFFM3T3UU99SW7W7GF1X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			26CUDD8XMB3QQ0MZTLLTS6T5P79EPO	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 15:08:47 GMT 2012	Tue Apr 03 15:09:05 GMT 2012	Sun Apr 08 08:09:05 PDT 2012				18	0% (0/0)	0% (0/0)	0% (0/0)	329	Germany	43	Hamerow quotes a moving statement by Tresckow : &#34 If God once promised Abraham that he would destroy Sodom if only 10 righteous men lived there&#44then I hope that because of us God will also not destroy	Germany	. &#34	LOC	Category1		
2BUF806UFBNFFM3T3UU99SW7W7GF1X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2F3MJTUHYW2GGGWQSMJ50M17K9OOJF	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 13:11:52 GMT 2012	Tue Apr 03 13:12:00 GMT 2012	Sun Apr 08 06:12:00 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	329	Germany	43	Hamerow quotes a moving statement by Tresckow : &#34 If God once promised Abraham that he would destroy Sodom if only 10 righteous men lived there&#44then I hope that because of us God will also not destroy	Germany	. &#34	LOC	Category3		
2BUF806UFBNFFM3T3UU99SW7W7GF1X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2Y91XERSQV66ECCG08UHZWAWVUD19N	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 14:06:55 GMT 2012	Tue Apr 03 14:07:15 GMT 2012	Sun Apr 08 07:07:15 PDT 2012				20	0% (0/0)	0% (0/0)	0% (0/0)	329	Germany	43	Hamerow quotes a moving statement by Tresckow : &#34 If God once promised Abraham that he would destroy Sodom if only 10 righteous men lived there&#44then I hope that because of us God will also not destroy	Germany	. &#34	LOC	Category3		
2RU9KSSZVXX2DVSTCZHO2GNJ5S24M6	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2DO5XH0JPPSIPBLD70JPB5KMXHTMGV	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:17:22 GMT 2012	Tue Apr 03 13:17:40 GMT 2012	Sun Apr 08 06:17:40 PDT 2012				18	0% (0/0)	0% (0/0)	0% (0/0)	330	London	43	For this reason&#44in Archbishop Anselm 's Canons&#44made in the Council at	London	in 1102&#44Priests are enjoined not to go to drinking-bouts&#44nor to drink to Pegs .	LOC	Category1		
2RU9KSSZVXX2DVSTCZHO2GNJ5S24M6	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2O8OOGQSCM6IX1PRWXLUY00P1VEGGE	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:02:10 GMT 2012	Tue Apr 03 13:02:19 GMT 2012	Sun Apr 08 06:02:19 PDT 2012				9	0% (0/0)	0% (0/0)	0% (0/0)	330	London	43	For this reason&#44in Archbishop Anselm 's Canons&#44made in the Council at	London	in 1102&#44Priests are enjoined not to go to drinking-bouts&#44nor to drink to Pegs .	LOC	Category1		
2RU9KSSZVXX2DVSTCZHO2GNJ5S24M6	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2PD6VCPWZ9RN0N5NDGJ7WN3E4S1PAU	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 14:09:24 GMT 2012	Tue Apr 03 14:09:41 GMT 2012	Sun Apr 08 07:09:41 PDT 2012				17	0% (0/0)	0% (0/0)	0% (0/0)	330	London	43	For this reason&#44in Archbishop Anselm 's Canons&#44made in the Council at	London	in 1102&#44Priests are enjoined not to go to drinking-bouts&#44nor to drink to Pegs .	LOC	Categpory2		
2U425L8I9NZWT81YO354UW7UHXNJTC	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			28IS1CSTMOFXE4F30RSE2DNYURSROM	A1C0X3AM7X75R9	Submitted	Tue Apr 03 14:08:42 GMT 2012	Tue Apr 03 14:08:49 GMT 2012	Sun Apr 08 07:08:49 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	331	China	43	The papers note that the warrant is much more political than legal&#44in that the U . S . does not have an extradition treaty with	China	0	ORG	Categpory2		
2U425L8I9NZWT81YO354UW7UHXNJTC	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:35 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:35 GMT 2012			2E3LYHVI44OSPB8TQSEE3SBB0HJ3X1	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 14:13:49 GMT 2012	Tue Apr 03 14:14:05 GMT 2012	Sun Apr 08 07:14:05 PDT 2012				16	0% (0/0)	0% (0/0)	0% (0/0)	331	China	43	The papers note that the warrant is much more political than legal&#44in that the U . S . does not have an extradition treaty with	China	0	ORG	Category1		
