HITId	WorkTimeInSeconds	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category
2VMBLYHVI44OFT7KCN4NIZSCSVFW2R	8	127	discount	15	Under current conventions the Postal Service sets prices for whole subclasses and cannot select specific customers for surcharges or	discounts	0	PROC	Categpory2
2VMBLYHVI44OFT7KCN4NIZSCSVFW2R	13	127	discount	15	Under current conventions the Postal Service sets prices for whole subclasses and cannot select specific customers for surcharges or	discounts	0	PROC	Categpory2
2VMBLYHVI44OFT7KCN4NIZSCSVFW2R	4	127	discount	15	Under current conventions the Postal Service sets prices for whole subclasses and cannot select specific customers for surcharges or	discounts	0	PROC	Categpory2
2VMBLYHVI44OFT7KCN4NIZSCSVFW2R	11	127	discount	15	Under current conventions the Postal Service sets prices for whole subclasses and cannot select specific customers for surcharges or	discounts	0	PROC	Categpory2
2VMBLYHVI44OFT7KCN4NIZSCSVFW2R	84	127	discount	15	Under current conventions the Postal Service sets prices for whole subclasses and cannot select specific customers for surcharges or	discounts	0	PROC	Categpory2
25C3K4F0OHOVESRHFZF2P92IWI612X	9	128	illustration	15	The latest	illustration	of this principle is the lack of publicity surrounding some apparent plagiarism committed by Monica Crowley&#44Richard Nixon 's former editorial adviser and research consultant&#44now a Fox News political analyst and author of two titillating books dishing &#34 candid commentary &#34 from her mentor&#44Nixon Off the Record&#44which had a splashy Clinton-bashing excerpt in The New Yorker&#44and Nixon in Winter .	RES	Category1
25C3K4F0OHOVESRHFZF2P92IWI612X	73	128	illustration	15	The latest	illustration	of this principle is the lack of publicity surrounding some apparent plagiarism committed by Monica Crowley&#44Richard Nixon 's former editorial adviser and research consultant&#44now a Fox News political analyst and author of two titillating books dishing &#34 candid commentary &#34 from her mentor&#44Nixon Off the Record&#44which had a splashy Clinton-bashing excerpt in The New Yorker&#44and Nixon in Winter .	RES	Category3
25C3K4F0OHOVESRHFZF2P92IWI612X	74	128	illustration	15	The latest	illustration	of this principle is the lack of publicity surrounding some apparent plagiarism committed by Monica Crowley&#44Richard Nixon 's former editorial adviser and research consultant&#44now a Fox News political analyst and author of two titillating books dishing &#34 candid commentary &#34 from her mentor&#44Nixon Off the Record&#44which had a splashy Clinton-bashing excerpt in The New Yorker&#44and Nixon in Winter .	RES	Categpory2
25C3K4F0OHOVESRHFZF2P92IWI612X	15	128	illustration	15	The latest	illustration	of this principle is the lack of publicity surrounding some apparent plagiarism committed by Monica Crowley&#44Richard Nixon 's former editorial adviser and research consultant&#44now a Fox News political analyst and author of two titillating books dishing &#34 candid commentary &#34 from her mentor&#44Nixon Off the Record&#44which had a splashy Clinton-bashing excerpt in The New Yorker&#44and Nixon in Winter .	RES	Categpory2
25C3K4F0OHOVESRHFZF2P92IWI612X	8	128	illustration	15	The latest	illustration	of this principle is the lack of publicity surrounding some apparent plagiarism committed by Monica Crowley&#44Richard Nixon 's former editorial adviser and research consultant&#44now a Fox News political analyst and author of two titillating books dishing &#34 candid commentary &#34 from her mentor&#44Nixon Off the Record&#44which had a splashy Clinton-bashing excerpt in The New Yorker&#44and Nixon in Winter .	RES	Categpory2
25Z1XERSQV66ECCG08UHZWAW2OH19Q	78	129	imitation	15	The Boneless Pork Rib Shaped Patty is a shoddy	imitation	of McDonald 's much beloved McRib .	RES	Categpory2
25Z1XERSQV66ECCG08UHZWAW2OH19Q	9	129	imitation	15	The Boneless Pork Rib Shaped Patty is a shoddy	imitation	of McDonald 's much beloved McRib .	RES	Categpory2
25Z1XERSQV66ECCG08UHZWAW2OH19Q	5	129	imitation	15	The Boneless Pork Rib Shaped Patty is a shoddy	imitation	of McDonald 's much beloved McRib .	RES	Categpory2
25Z1XERSQV66ECCG08UHZWAW2OH19Q	58	129	imitation	15	The Boneless Pork Rib Shaped Patty is a shoddy	imitation	of McDonald 's much beloved McRib .	RES	Categpory2
25Z1XERSQV66ECCG08UHZWAW2OH19Q	40	129	imitation	15	The Boneless Pork Rib Shaped Patty is a shoddy	imitation	of McDonald 's much beloved McRib .	RES	Categpory2
27MJ3NAB6BFM26BXGXK1XJFEYK2TGH	25	325	purchase	38	Because household	purchases	of residential dwellings are treated as business investment in NIPA&#44the depreciation on these assets is included in gross business saving .	DOT	Category3
27MJ3NAB6BFM26BXGXK1XJFEYK2TGH	8	325	purchase	38	Because household	purchases	of residential dwellings are treated as business investment in NIPA&#44the depreciation on these assets is included in gross business saving .	DOT	Category1
27MJ3NAB6BFM26BXGXK1XJFEYK2TGH	131	325	purchase	38	Because household	purchases	of residential dwellings are treated as business investment in NIPA&#44the depreciation on these assets is included in gross business saving .	DOT	Categpory2
27MJ3NAB6BFM26BXGXK1XJFEYK2TGH	28	325	purchase	38	Because household	purchases	of residential dwellings are treated as business investment in NIPA&#44the depreciation on these assets is included in gross business saving .	DOT	Category3
27MJ3NAB6BFM26BXGXK1XJFEYK2TGH	16	325	purchase	38	Because household	purchases	of residential dwellings are treated as business investment in NIPA&#44the depreciation on these assets is included in gross business saving .	DOT	Category3
2162L92HECWATOQX6R3F4CP623YHIM	30	130	invention	15	The effort on history says&#44&#34 The best	invention	of the millennium is widely considered to be the printing press&#44which is obvious and right .	RES	Category3
2162L92HECWATOQX6R3F4CP623YHIM	8	130	invention	15	The effort on history says&#44&#34 The best	invention	of the millennium is widely considered to be the printing press&#44which is obvious and right .	RES	Categpory2
2162L92HECWATOQX6R3F4CP623YHIM	5	130	invention	15	The effort on history says&#44&#34 The best	invention	of the millennium is widely considered to be the printing press&#44which is obvious and right .	RES	Categpory2
2162L92HECWATOQX6R3F4CP623YHIM	4	130	invention	15	The effort on history says&#44&#34 The best	invention	of the millennium is widely considered to be the printing press&#44which is obvious and right .	RES	Categpory2
2162L92HECWATOQX6R3F4CP623YHIM	70	130	invention	15	The effort on history says&#44&#34 The best	invention	of the millennium is widely considered to be the printing press&#44which is obvious and right .	RES	Category1
2YWCWA6X3YOCZ6NB7KBXTTIO0O7ONY	11	131	simulation	15	Without a detailed	simulation	of the electricity sector&#44it is impossible to determine precisely which plants would respond on the margin .	DOT	Category1
2YWCWA6X3YOCZ6NB7KBXTTIO0O7ONY	7	131	simulation	15	Without a detailed	simulation	of the electricity sector&#44it is impossible to determine precisely which plants would respond on the margin .	DOT	Categpory2
2YWCWA6X3YOCZ6NB7KBXTTIO0O7ONY	12	131	simulation	15	Without a detailed	simulation	of the electricity sector&#44it is impossible to determine precisely which plants would respond on the margin .	DOT	Category3
2YWCWA6X3YOCZ6NB7KBXTTIO0O7ONY	102	131	simulation	15	Without a detailed	simulation	of the electricity sector&#44it is impossible to determine precisely which plants would respond on the margin .	DOT	Category1
2YWCWA6X3YOCZ6NB7KBXTTIO0O7ONY	6	131	simulation	15	Without a detailed	simulation	of the electricity sector&#44it is impossible to determine precisely which plants would respond on the margin .	DOT	Categpory2
2QC8P9Y38TWWK9QRCD9M4JTBYTGIZE	3	326	approval	39	But the paper 's top non-local story is the Senate 's	approval	of a $ 7 . 4 billion emergency aid package for farmers&#44which is a response not only to drought conditions but also to falling commodities prices .	DOT	Categpory2
2QC8P9Y38TWWK9QRCD9M4JTBYTGIZE	29	326	approval	39	But the paper 's top non-local story is the Senate 's	approval	of a $ 7 . 4 billion emergency aid package for farmers&#44which is a response not only to drought conditions but also to falling commodities prices .	DOT	Category3
2QC8P9Y38TWWK9QRCD9M4JTBYTGIZE	93	326	approval	39	But the paper 's top non-local story is the Senate 's	approval	of a $ 7 . 4 billion emergency aid package for farmers&#44which is a response not only to drought conditions but also to falling commodities prices .	DOT	Category1
2QC8P9Y38TWWK9QRCD9M4JTBYTGIZE	4	326	approval	39	But the paper 's top non-local story is the Senate 's	approval	of a $ 7 . 4 billion emergency aid package for farmers&#44which is a response not only to drought conditions but also to falling commodities prices .	DOT	Categpory2
2QC8P9Y38TWWK9QRCD9M4JTBYTGIZE	39	326	approval	39	But the paper 's top non-local story is the Senate 's	approval	of a $ 7 . 4 billion emergency aid package for farmers&#44which is a response not only to drought conditions but also to falling commodities prices .	DOT	Categpory2
2FB3DHJHP4BD0B33GNIS19X4Y9FW32	9	132	classification	16	Each of these	classifications	include a link to the complete details ( organism name&#44phylogeny&#44cell location&#44exon&#44intron position&#44intron number&#44accession number&#44and structure diagram ( when available ) ) for the intron sequences in that group .	RES	Categpory2
2FB3DHJHP4BD0B33GNIS19X4Y9FW32	8	132	classification	16	Each of these	classifications	include a link to the complete details ( organism name&#44phylogeny&#44cell location&#44exon&#44intron position&#44intron number&#44accession number&#44and structure diagram ( when available ) ) for the intron sequences in that group .	RES	Categpory2
2FB3DHJHP4BD0B33GNIS19X4Y9FW32	2	132	classification	16	Each of these	classifications	include a link to the complete details ( organism name&#44phylogeny&#44cell location&#44exon&#44intron position&#44intron number&#44accession number&#44and structure diagram ( when available ) ) for the intron sequences in that group .	RES	Categpory2
2FB3DHJHP4BD0B33GNIS19X4Y9FW32	20	132	classification	16	Each of these	classifications	include a link to the complete details ( organism name&#44phylogeny&#44cell location&#44exon&#44intron position&#44intron number&#44accession number&#44and structure diagram ( when available ) ) for the intron sequences in that group .	RES	Categpory2
2FB3DHJHP4BD0B33GNIS19X4Y9FW32	66	132	classification	16	Each of these	classifications	include a link to the complete details ( organism name&#44phylogeny&#44cell location&#44exon&#44intron position&#44intron number&#44accession number&#44and structure diagram ( when available ) ) for the intron sequences in that group .	RES	Category1
2DS6X3YOCCF0ZGSJF4KIRIIYGMEQRW	7	327	classification	39	The data elements of the	classification	are instances of the precancer domain and the properties of the domain instances .	DOT	Categpory2
2DS6X3YOCCF0ZGSJF4KIRIIYGMEQRW	4	327	classification	39	The data elements of the	classification	are instances of the precancer domain and the properties of the domain instances .	DOT	Category1
2DS6X3YOCCF0ZGSJF4KIRIIYGMEQRW	78	327	classification	39	The data elements of the	classification	are instances of the precancer domain and the properties of the domain instances .	DOT	Categpory2
2DS6X3YOCCF0ZGSJF4KIRIIYGMEQRW	5	327	classification	39	The data elements of the	classification	are instances of the precancer domain and the properties of the domain instances .	DOT	Category3
2DS6X3YOCCF0ZGSJF4KIRIIYGMEQRW	27	327	classification	39	The data elements of the	classification	are instances of the precancer domain and the properties of the domain instances .	DOT	Category3
2QQJHSTLB3L02268032JIJRFDKFTHG	7	133	construction	16	The Stoa of Attalos was a two-story	construction	with rooms at the back that housed small shops .	RES	Categpory2
2QQJHSTLB3L02268032JIJRFDKFTHG	13	133	construction	16	The Stoa of Attalos was a two-story	construction	with rooms at the back that housed small shops .	RES	Categpory2
2QQJHSTLB3L02268032JIJRFDKFTHG	6	133	construction	16	The Stoa of Attalos was a two-story	construction	with rooms at the back that housed small shops .	RES	Categpory2
2QQJHSTLB3L02268032JIJRFDKFTHG	3	133	construction	16	The Stoa of Attalos was a two-story	construction	with rooms at the back that housed small shops .	RES	Categpory2
